DATE,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,OPENPRC,NUMTRD,RETX
7/13/16,TSLA,TESLA MOTORS INC,220.28999,225.59,222.53,3567062,-0.009437,222.5,222.52,148015,225.5,28395,-0.009437
7/14/16,TSLA,TESLA MOTORS INC,221.05,224.94,221.53,2675834,-0.004494,221.45,221.50999,148015,223.12,23535,-0.004494
7/15/16,TSLA,TESLA MOTORS INC,219.64,222.74989,220.39999,2234287,-0.005101,220.32001,220.39,148015,222.52,19450,-0.005101
7/18/16,TSLA,TESLA MOTORS INC,218.3,227.09,226.25,3412055,0.026543,226.33,226.38,148015,219.64,28299,0.026543
7/19/16,TSLA,TESLA MOTORS INC,224.75,229.10001,225.25999,3115165,-0.004376,225.25999,225.28,148015,225,23695,-0.004376
7/20/16,TSLA,TESLA MOTORS INC,225,229.8,228.36,2568498,0.013762,228.11,228.17,148015,226.47,22693,0.013762
7/21/16,TSLA,TESLA MOTORS INC,219.10001,227.847,220.5,4428651,-0.034419,220.35001,220.38,148015,226,37920,-0.034419
7/22/16,TSLA,TESLA MOTORS INC,218.88,224.5,222.27,2579692,0.008027,222.27,222.3,148015,221.99001,22635,0.008027
7/25/16,TSLA,TESLA MOTORS INC,221.37151,231.39,230.00999,4490683,0.034822,230.13,230.14,148015,222.27,41204,0.034822
7/26/16,TSLA,TESLA MOTORS INC,225.3,230,229.50999,3430042,-0.002174,229.46001,229.50999,148015,227.69,26032,-0.002174
7/27/16,TSLA,TESLA MOTORS INC,226.92,233.36,228.49001,2887507,-0.004444,228.42,228.48,148015,229.34,25251,-0.004444
7/28/16,TSLA,TESLA MOTORS INC,226.60001,230.75999,230.61,2426659,0.009278,230.35001,230.5,148015,227.95,20726,0.009278
7/29/16,TSLA,TESLA MOTORS INC,230.24001,235.28,234.78999,3070813,0.018126,234.67999,234.78999,148693,230.7,30926,0.018126
8/1/16,TSLA,TESLA MOTORS INC,229.38,236.63,230.00999,4016284,-0.020359,229.67,229.78,148693,235.5,36895,-0.020359
8/2/16,TSLA,TESLA MOTORS INC,221.39999,229.87,227.2,3934432,-0.012217,227.14,227.17,148693,229.37,36556,-0.012217
8/3/16,TSLA,TESLA MOTORS INC,224.21001,229.69901,225.78999,3887759,-0.006206,225.60001,225.69,148693,227.37,35856,-0.006206
8/4/16,TSLA,TESLA MOTORS INC,222.05,230.86,230.61,4146997,0.021347,230.56,230.62,148693,225.69,34853,0.021347
8/5/16,TSLA,TESLA MOTORS INC,227.39999,232,230.03,3205215,-0.002515,229.98,230,148693,230,25740,-0.002515
8/8/16,TSLA,TESLA MOTORS INC,226.09,229.60001,226.16,2263584,-0.016824,226.17,226.24001,148693,228,20359,-0.016824
8/9/16,TSLA,TESLA MOTORS INC,226.64999,231.53751,229.08,2207833,0.012911,229.00999,229.03,148693,226.82001,19038,0.012911
8/10/16,TSLA,TESLA MOTORS INC,224.62,229.87,225.64999,2338301,-0.014973,225.64999,225.7,148693,228.24001,21210,-0.014973
8/11/16,TSLA,TESLA MOTORS INC,223.41,227.57001,224.91,1880936,-0.003279,224.89,224.91,148693,226.17,16871,-0.003279
8/12/16,TSLA,TESLA MOTORS INC,224.03999,226.64999,225.61,1813540,0.003112,225.56,225.61,148693,225.41,16017,0.003112
8/15/16,TSLA,TESLA MOTORS INC,224.92999,229.5,225.59,2034328,-0.000089,225.53,225.59,148693,226.02,18464,-0.000089
8/16/16,TSLA,TESLA MOTORS INC,223.4101,227.19,223.61,2267147,-0.008777,223.71001,223.8,148693,225.49001,16230,-0.008777
8/17/16,TSLA,TESLA MOTORS INC,222.8,224.83,223.24001,1787127,-0.001655,223.24001,223.3,148693,224.33,15090,-0.001655
8/18/16,TSLA,TESLA MOTORS INC,222.28999,225.66,223.50999,1673267,0.001209,223.41,223.52,148693,223.82001,14878,0.001209
8/19/16,TSLA,TESLA MOTORS INC,222.53,225.16901,225,1659530,0.006666,224.98,225.00999,149239,223.53999,15632,0.006666
8/22/16,TSLA,TESLA MOTORS INC,222.67999,225.11,222.92999,2065493,-0.0092,222.92,222.98,149239,224.17,14504,-0.0092
8/23/16,TSLA,TESLA MOTORS INC,222.8,228.49001,224.84,4784418,0.008568,224.53,224.53999,149239,224.32001,40470,0.008568
8/24/16,TSLA,TESLA MOTORS INC,222.22,227.14999,222.62,2570693,-0.009874,222.61,222.72,149239,227.05,21425,-0.009874
8/25/16,TSLA,TESLA MOTORS INC,220.77,223.8,220.96001,1762819,-0.007457,220.88,220.92999,149239,223.11,15768,-0.007457
8/26/16,TSLA,TESLA MOTORS INC,218.82001,222.855,219.99001,2238992,-0.00439,219.92,220,149239,222.14,20982,-0.00439
8/29/16,TSLA,TESLA MOTORS INC,215,220.39999,215.2,3266334,-0.021774,215.16,215.2,149239,220.14999,30649,-0.021774
8/30/16,TSLA,TESLA MOTORS INC,210.52,216.11,211.34,3168862,-0.017937,211.3,211.35001,149239,216.11,29928,-0.017937
8/31/16,TSLA,TESLA MOTORS INC,208.64999,212.60001,212.00999,3276548,0.00317,211.91,211.95,149239,210.42999,28967,0.00317
9/1/16,TSLA,TESLA MOTORS INC,200.5,211.0999,200.77,7943138,-0.053016,200.77,200.81,149239,209.00999,74916,-0.053016
9/2/16,TSLA,TESLA MOTORS INC,196.2,203.2,197.78,5977716,-0.014893,197.69,197.78,149239,202.33,59570,-0.014893
9/6/16,TSLA,TESLA MOTORS INC,199,203.25,202.83,4390572,0.025533,202.83,202.87,149239,199.02,67567,0.025533
9/7/16,TSLA,TESLA MOTORS INC,200.71001,206.4968,201.71001,3640923,-0.005522,201.64,201.71001,149239,205.5,32293,-0.005522
9/8/16,TSLA,TESLA MOTORS INC,196.36,199.89,197.36,3456346,-0.021566,197.49001,197.53,149239,199.55,32231,-0.021566
9/9/16,TSLA,TESLA MOTORS INC,193.7,199.92,194.47,3755492,-0.014643,194.46001,194.47,149239,199.09,38956,-0.014643
9/12/16,TSLA,TESLA MOTORS INC,194.10001,201.369,198.3,3715161,0.019695,198.25999,198.28,149239,195,34193,0.019695
9/13/16,TSLA,TESLA MOTORS INC,193.45,198.49001,196.05,3589379,-0.011346,196.05,196.13,149239,197.06,29043,-0.011346
9/14/16,TSLA,TESLA MOTORS INC,194.8562,197.9248,196.41,2259231,0.001836,196.41,196.49001,149239,195.75,18929,0.001836
9/15/16,TSLA,TESLA MOTORS INC,196.39999,202.5193,200.42,3085115,0.020416,200.24001,200.28999,149239,196.49001,28726,0.020416
9/16/16,TSLA,TESLA MOTORS INC,199,205.7,205.39999,3107808,0.024848,205.39,205.39999,149239,200.42,28474,0.024848
9/19/16,TSLA,TESLA MOTORS INC,205,209.42999,206.34,2299498,0.004576,206.25,206.33,149239,207,21730,0.004576
9/20/16,TSLA,TESLA MOTORS INC,203.91,207.75,204.64,2410488,-0.008239,204.53,204.59,149239,206.85001,17658,-0.008239
9/21/16,TSLA,TESLA MOTORS INC,201.56,207,205.22,2633503,0.002834,205.00999,205.2,149239,206.37,21938,0.002834
9/22/16,TSLA,TESLA MOTORS INC,203,207.28,206.42999,2382902,0.005896,206.24001,206.33,149239,206.39999,19434,0.005896
9/23/16,TSLA,TESLA MOTORS INC,205.67,210.17999,207.45,2905229,0.004941,207.45,207.47,149239,205.99001,25356,0.004941
9/26/16,TSLA,TESLA MOTORS INC,206.5,211,208.99001,2394358,0.007424,209,209.03,149239,206.5,17813,0.007424
9/27/16,TSLA,TESLA MOTORS INC,204.6093,209.9818,205.81,3373180,-0.015216,205.87,205.94,149239,209.64999,23597,-0.015216
9/28/16,TSLA,TESLA MOTORS INC,205.25999,208.25,206.27,2088374,0.002235,206.28,206.32001,149239,207.50999,15063,0.002235
9/29/16,TSLA,TESLA MOTORS INC,200.58,207.33,200.7,2727029,-0.027003,200.69,200.7,149239,205.60001,24503,-0.027003
9/30/16,TSLA,TESLA MOTORS INC,199.55,204.98,204.03,2586273,0.016592,203.86,204.02,149825,202.21001,22123,0.016592
10/3/16,TSLA,TESLA MOTORS INC,208.25,215.66879,213.7,5999892,0.047395,213.61,213.67999,149825,212.3,50869,0.047395
10/4/16,TSLA,TESLA MOTORS INC,208.82001,213.32001,211.41,3541625,-0.010716,211.39,211.42,149825,213.10001,31404,-0.010716
10/5/16,TSLA,TESLA MOTORS INC,208.12,213.14999,208.46001,1877534,-0.013954,208.36,208.46001,149825,212.24001,16814,-0.013954
10/6/16,TSLA,TESLA MOTORS INC,200.21001,204.2099,201,4699902,-0.035786,201.08,201.14,149825,202.46001,38767,-0.035786
10/7/16,TSLA,TESLA MOTORS INC,195.8,201.32001,196.61,3493018,-0.021841,196.55,196.58,149825,201,35814,-0.021841
10/10/16,TSLA,TESLA MOTORS INC,199.66,204.14,200.95,3316297,0.022074,200.94,200.95,149825,201.35001,27383,0.022074
10/11/16,TSLA,TESLA MOTORS INC,198.31,202.2,200.10001,2328422,-0.00423,200,200.07001,149825,201.85001,21336,-0.00423
10/12/16,TSLA,TESLA MOTORS INC,200.42,203.88,201.50999,1970689,0.007046,201.48,201.5,149825,200.95,15398,0.007046
10/13/16,TSLA,TESLA MOTORS INC,197.05,200.895,200.24001,2582413,-0.006302,200.24001,200.28,149825,200.5,20981,-0.006302
10/14/16,TSLA,TESLA MOTORS INC,196.3,201.42999,196.50999,4269850,-0.018628,196.47,196.52,149825,200.66,32915,-0.018628
10/17/16,TSLA,TESLA MOTORS INC,192,198.39,193.96001,4554080,-0.012976,194.08,194.09,149825,197.05,39448,-0.012976
10/18/16,TSLA,TESLA MOTORS INC,193.25999,199.47,199.10001,5682975,0.0265,199.09,199.10001,149825,195.99001,43574,0.0265
10/19/16,TSLA,TESLA MOTORS INC,198.06,206.66,203.56,6991183,0.022401,203.61,203.67999,149825,199.74001,50904,0.022401
10/20/16,TSLA,TESLA MOTORS INC,197.05,203,199.10001,5072877,-0.02191,199.12,199.13,149825,202.12,41031,-0.02191
10/21/16,TSLA,TESLA MOTORS INC,197.41,201.57001,200.09,2943101,0.004972,200.03999,200.10001,149825,198.60001,23296,0.004972
10/24/16,TSLA,TESLA MOTORS INC,200.25,203.94521,202.75999,2751562,0.013344,202.73,202.78,149825,201,24134,0.013344
10/25/16,TSLA,TESLA MOTORS INC,201.2,204.69,202.34,2445014,-0.002071,202.34,202.45,149891,202.89999,20665,-0.002071
10/26/16,TSLA,TESLA MOTORS INC,200.10001,203.19,202.24001,5632841,-0.000494,202.22,202.28999,149891,201,47937,-0.000494
10/27/16,TSLA,TESLA MOTORS INC,201.64999,213.7,204.00999,13093744,0.008752,203.92,204.00999,149891,211.34,97429,0.008752
10/28/16,TSLA,TESLA MOTORS INC,199.83,205.32001,199.97,4280141,-0.019803,199.96001,200.09,149891,204,36226,-0.019803
10/31/16,TSLA,TESLA MOTORS INC,195.81,202.49001,197.73,4709373,-0.011202,197.67999,197.72,149891,202.49001,43280,-0.011202
11/1/16,TSLA,TESLA MOTORS INC,188.105,198.5,190.78999,7061036,-0.035098,190.78999,190.82001,149891,198.03999,63363,-0.035098
11/2/16,TSLA,TESLA MOTORS INC,187.505,192.6951,188.02,4210482,-0.014519,187.97,188.03999,149891,190.05,37859,-0.014519
11/3/16,TSLA,TESLA MOTORS INC,187.0401,191.47,187.42,2653023,-0.003191,187.42,187.49001,149891,189,24218,-0.003191
11/4/16,TSLA,TESLA MOTORS INC,185.96001,193.46001,190.56,5151043,0.016754,190.53,190.56,149891,189,46548,0.016754
11/7/16,TSLA,TESLA MOTORS INC,190.05,194.28999,193.21001,3870112,0.013906,193.17999,193.19,149891,193.59,33623,0.013906
11/8/16,TSLA,TESLA MOTORS INC,191.25999,197.49001,194.94,3267580,0.008954,194.94,195.02,149891,193.78999,30162,0.008954
11/9/16,TSLA,TESLA MOTORS INC,183.95,192,190.06,8173065,-0.025033,190.06,190.09,149891,186.875,83199,-0.025033
11/10/16,TSLA,TESLA MOTORS INC,180.42,191.61,185.35001,6750341,-0.024782,185.35001,185.36,149891,191.05,63340,-0.024782
11/11/16,TSLA,TESLA MOTORS INC,183,188.88,188.56,3988504,0.017319,188.5,188.57001,149891,184.24001,36392,0.017319
11/14/16,TSLA,TESLA MOTORS INC,178.19,188.25,181.45,6552205,-0.037707,181.39999,181.42999,149891,188,57226,-0.037707
11/15/16,TSLA,TESLA MOTORS INC,182.05,186.42999,183.77,3902342,0.012786,183.77,183.91,149891,182.78,31988,0.012786
11/16/16,TSLA,TESLA MOTORS INC,181.21001,184.73,183.92999,3434437,0.000871,183.89,183.94,149891,182.64999,28435,0.000871
11/17/16,TSLA,TESLA MOTORS INC,182.11011,189.49001,188.66,4887067,0.025716,188.72,188.75,149891,183.49001,44666,0.025716
11/18/16,TSLA,TESLA MOTORS INC,185,193,185.02,5210347,-0.019294,185.00999,185.17,149964,190.64999,46888,-0.019294
11/21/16,TSLA,TESLA MOTORS INC,184.41,188.89,184.52,4361043,-0.002702,184.7,184.72,149964,185.03999,32561,-0.002702
11/22/16,TSLA,TESLA MOTORS INC,183.71001,191.47,191.17,5603211,0.036039,191.14999,191.16,149964,185.84,45915,0.036039
11/23/16,TSLA,TESLA MOTORS INC,189,195.644,193.14,4891893,0.010305,193.14,193.24001,149964,190.61,39146,0.010305
11/25/16,TSLA,TESLA MOTORS INC,193.64,197.2372,196.64999,2366098,0.018173,196.50999,196.59,149964,193.64,22132,0.018173
11/28/16,TSLA,TESLA MOTORS INC,194.55,199.35001,196.12,4529182,-0.002695,196.06,196.12,149964,195.48,42660,-0.002695
11/29/16,TSLA,TESLA MOTORS INC,189.5,196.73,189.57001,4439256,-0.033398,189.55,189.64,149964,195.56,38552,-0.033398
11/30/16,TSLA,TESLA MOTORS INC,187.5,191.89,189.39999,3547330,-0.000897,189.31,189.39999,149964,191,30210,-0.000897
12/1/16,TSLA,TESLA MOTORS INC,181,188.53,181.88,5126401,-0.039704,181.75,181.87,149964,188.25,46928,-0.039704
12/2/16,TSLA,TESLA MOTORS INC,180,184.88,181.47,4042324,-0.002254,181.42999,181.47,149964,182.88,38942,-0.002254
12/5/16,TSLA,TESLA MOTORS INC,182.50999,188.89,186.8,4072239,0.029371,186.67,186.71001,149964,182.50999,34634,0.029371
12/6/16,TSLA,TESLA MOTORS INC,182.6825,186.58,185.85001,3390622,-0.005086,185.81,185.83,149964,185.52,61873,-0.005086
12/7/16,TSLA,TESLA MOTORS INC,185,193.39999,193.14999,5466851,0.039279,193.05,193.16,149964,186.14999,53041,0.039279
12/8/16,TSLA,TESLA MOTORS INC,189.53999,192.5,192.28999,3195453,-0.004453,192.28,192.34,149964,192.05,29864,-0.004453
12/9/16,TSLA,TESLA MOTORS INC,190.81,193.836,192.17999,2717505,-0.000572,192.14999,192.17999,149964,190.87,29848,-0.000572
12/12/16,TSLA,TESLA MOTORS INC,191.03999,194.42,192.42999,2438876,0.001301,192.42,192.49001,149964,192.8,23329,0.001301
12/13/16,TSLA,TESLA MOTORS INC,193,201.28,198.14999,6823884,0.029725,198.14,198.14999,149964,193.17999,60528,0.029725
12/14/16,TSLA,TESLA MOTORS INC,196.75999,203,198.69,4150927,0.002725,198.67999,198.75999,149964,198.74001,39256,0.002725
12/15/16,TSLA,TESLA MOTORS INC,197.39,200.74001,197.58,3218267,-0.005587,197.58,197.61,149964,198.41,29733,-0.005587
12/16/16,TSLA,TESLA MOTORS INC,197.60001,202.59,202.49001,3796889,0.024851,202.46001,202.5,149964,198.08,33659,0.024851
12/19/16,TSLA,TESLA MOTORS INC,199.84,204.45,202.73,3488071,0.001185,202.69,202.73,149964,202.49001,31423,0.001185
12/20/16,TSLA,TESLA MOTORS INC,202.5,209,208.78999,4689071,0.029892,208.77,208.78999,149964,203.05,40031,0.029892
12/21/16,TSLA,TESLA MOTORS INC,207.41,212.23,207.7,5207622,-0.005221,207.69,207.72,149964,208.45,41667,-0.005221
12/22/16,TSLA,TESLA MOTORS INC,206.5,209.99001,208.45,3111108,0.003611,208.44,208.47,149964,208.22,25579,0.003611
12/23/16,TSLA,TESLA MOTORS INC,207.71001,213.45,213.34,4670464,0.023459,213.32001,213.35001,149964,208,34811,0.023459
12/27/16,TSLA,TESLA MOTORS INC,214.42,222.25,219.53,5915732,0.029015,219.49001,219.53,149964,214.88,52047,0.029015
12/28/16,TSLA,TESLA MOTORS INC,217.2,223.8,219.74001,3782456,0.000957,219.73,219.81,149964,221.53,34140,0.000957
12/29/16,TSLA,TESLA MOTORS INC,214.1225,219.2,214.67999,4044968,-0.023027,214.62,214.67,149964,218.56,34316,-0.023027
12/30/16,TSLA,TESLA MOTORS INC,211.67999,217.5,213.69,4642620,-0.004611,213.67999,213.72,161561,216.3,41811,-0.004611
1/3/17,TSLA,TESLA MOTORS INC,210.96001,220.33,216.99001,5923254,0.015443,216.92,216.99001,161561,214.86,50777,0.015443
1/4/17,TSLA,TESLA MOTORS INC,214.31,228,226.99001,11233471,0.046085,226.92,226.98,161561,214.75,89607,0.046085
1/5/17,TSLA,TESLA MOTORS INC,221.95,227.48,226.75,5911695,-0.001057,226.72,226.75999,161561,226.42,48105,-0.001057
1/6/17,TSLA,TESLA MOTORS INC,225.45,230.31,229.00999,5527893,0.009967,229.00999,229.02,161561,226.92999,44501,0.009967
1/9/17,TSLA,TESLA MOTORS INC,228,231.92,231.28,3964286,0.009912,231.22,231.25,161561,228.97,32567,0.009912
1/10/17,TSLA,TESLA MOTORS INC,226.89,232,229.87,3659955,-0.006097,229.71001,229.77,161561,232,32469,-0.006097
1/11/17,TSLA,TESLA MOTORS INC,226.67999,229.98,229.73,3645625,-0.000609,229.67999,229.73,161561,229.07001,29134,-0.000609
1/12/17,TSLA,TESLA MOTORS INC,225.58,230.7,229.59,3865229,-0.000609,229.52,229.59,161561,229.06,33532,-0.000609
1/13/17,TSLA,TESLA MOTORS INC,229.59,237.85001,237.75,6092960,0.035542,237.75,237.77,161561,230,50647,0.035542
1/17/17,TSLA,TESLA MOTORS INC,234.37,239.96001,235.58,4645522,-0.009127,235.75,235.84,161561,236.7,38593,-0.009127
1/18/17,TSLA,TESLA MOTORS INC,235.58,239.71001,238.36,3768967,0.011801,238.31,238.35001,161561,236.64999,31901,0.011801
1/19/17,TSLA,TESLA MOTORS INC,240.75,248.67999,243.75999,7732303,0.022655,243.62,243.75999,161561,247.25,69011,0.022655
1/20/17,TSLA,TESLA MOTORS INC,243.00999,246,244.73,4204185,0.003979,244.59,244.71001,161561,245.46001,32381,0.003979
1/23/17,TSLA,TESLA MOTORS INC,245.5,250.88989,248.92,6264538,0.017121,248.86,248.92,161561,245.85001,52141,0.017121
1/24/17,TSLA,TESLA MOTORS INC,249.64999,254.8,254.61,4965012,0.022859,254.52,254.59,161561,250,45758,0.022859
1/25/17,TSLA,TESLA MOTORS INC,251.8,258.45999,254.47,5176361,-0.00055,254.31,254.39999,161561,257.31,46092,-0.00055
1/26/17,TSLA,TESLA MOTORS INC,250.75,255.74001,252.50999,3148523,-0.007702,252.42,252.49001,161561,254.28999,30974,-0.007702
1/27/17,TSLA,TESLA MOTORS INC,248.52,253,252.95,3166336,0.001743,252.87,252.96001,161561,251.38,32620,0.001743
1/30/17,TSLA,TESLA MOTORS INC,247.10001,255.2899,250.63,3801074,-0.009172,250.62,250.64,161561,252.53,35258,-0.009172
1/31/17,TSLA,TESLA MOTORS INC,247.7,255.89,251.92999,4116104,0.005187,251.95,252.06,161670,249.24001,38582,0.005187
2/1/17,TSLA,TESLA MOTORS INC,249.05,253.2,249.24001,3958829,-0.010678,249.17999,249.23,161670,253.05,36061,-0.010678
2/2/17,TSLA,TESLA INC,247.71001,252.42,251.55,2499800,0.009268,251.38,251.55,161670,248.34,23410,0.009268
2/3/17,TSLA,TESLA INC,249.67999,252.179,251.33,2186723,-0.000875,251.24001,251.33,161670,251.91,19962,-0.000875
2/6/17,TSLA,TESLA INC,250.63,257.82001,257.76999,3562667,0.025624,257.76001,257.76999,161670,251,30924,0.025624
2/7/17,TSLA,TESLA INC,256.42001,260,257.48001,4244775,-0.001125,257.38,257.47,161670,258.19,38153,-0.001125
2/8/17,TSLA,TESLA INC,256.20001,263.35999,262.07999,3931314,0.017865,261.97,262.07001,161670,257.35001,37704,0.017865
2/9/17,TSLA,TESLA INC,266.14999,271.17999,269.20001,7830926,0.027167,269.09,269.20001,161670,266.25,65673,0.027167
2/10/17,TSLA,TESLA INC,266.10999,270.95001,269.23001,3619739,0.000111,269.10999,269.19,161670,269.79001,32250,0.000111
2/13/17,TSLA,TESLA INC,270.51001,280.78989,280.60001,7029655,0.042232,280.54001,280.60001,161670,270.73999,62955,0.042232
2/14/17,TSLA,TESLA INC,278.60999,287.39001,280.98001,7345224,0.001354,280.75,280.82999,161670,279.03,64654,0.001354
2/15/17,TSLA,TESLA INC,276.44,282.23999,279.76001,4947495,-0.004342,279.70999,279.75,161670,280,45626,-0.004342
2/16/17,TSLA,TESLA INC,268.5,280,268.95001,7077322,-0.03864,268.94,268.95001,161670,277.60001,69748,-0.03864
2/17/17,TSLA,TESLA INC,264.14999,272.89001,272.23001,6257149,0.012196,272.20999,272.25,161670,265.79999,54208,0.012196
2/21/17,TSLA,TESLA INC,274.01001,281.39999,277.39001,5676747,0.018955,277.35001,277.39001,161670,275.45001,49267,0.018955
2/22/17,TSLA,TESLA INC,272.60001,283.45001,273.51001,8754834,-0.013988,273.26999,273.48999,161670,280.31,77552,-0.013988
2/23/17,TSLA,TESLA INC,255.56,264.66,255.99001,14915641,-0.064056,255.99001,256,161670,264,140067,-0.064056
2/24/17,TSLA,TESLA INC,250.2,258.25,257,8171726,0.003945,256.97,257,161670,252.66,70574,0.003945
2/27/17,TSLA,TESLA INC,242.00999,248.36,246.23,11460810,-0.041907,246.14,246.14999,161670,248.17,99816,-0.041907
2/28/17,TSLA,TESLA INC,243.89999,251,249.99001,6078145,0.01527,249.89999,249.99001,161670,244.19,52580,0.01527
3/1/17,TSLA,TESLA INC,249.11,254.85001,250.02,4809488,0.00012,249.98,250.00999,161670,254.17999,41276,0.00012
3/2/17,TSLA,TESLA INC,248.27,253.28,250.48,3351633,0.00184,250.47,250.53999,161670,249.71001,29147,0.00184
3/3/17,TSLA,TESLA INC,249,251.89999,251.57001,2929834,0.004352,251.5,251.56,161670,250.74001,27072,0.004352
3/6/17,TSLA,TESLA INC,247.50999,251.7,251.21001,3355907,-0.001431,251.28,251.39,161670,247.91,67383,-0.001431
3/7/17,TSLA,TESLA INC,248.32001,253.89,248.59,3459570,-0.01043,248.58,248.64,161670,251.92,33623,-0.01043
3/8/17,TSLA,TESLA INC,245.32001,250.07001,246.87,3728869,-0.006919,246.83,246.87,161670,247,37627,-0.006919
3/9/17,TSLA,TESLA INC,243,248.66,244.89999,3879293,-0.00798,244.86,244.89999,161670,247.63,35431,-0.00798
3/10/17,TSLA,TESLA INC,243,246.5,243.69,3066272,-0.004941,243.67,243.69,161670,246.21001,27676,-0.004941
3/13/17,TSLA,TESLA INC,242.78101,246.85001,246.17,3022625,0.010177,246.16,246.17,161670,244.82001,27547,0.010177
3/14/17,TSLA,TESLA INC,246.02,258.12,258,7599396,0.048056,258.01999,258.09,161670,246.11,64831,0.048056
3/15/17,TSLA,TESLA INC,254.27,261,255.73,5330806,-0.008798,255.77,255.82001,161670,257,47628,-0.008798
3/16/17,TSLA,TESLA INC,259.06,265.75,262.04999,7132414,0.024714,262.07999,262.14001,161670,262.39999,59379,0.024714
3/17/17,TSLA,TESLA INC,261.20001,265.32999,261.5,6497496,-0.002099,261.28,261.31,161670,264,45782,-0.002099
3/20/17,TSLA,TESLA INC,258.82101,264.54999,261.92001,3614294,0.001606,261.88,261.92999,161670,260.60001,30128,0.001606
3/21/17,TSLA,TESLA INC,250.24001,264.79999,250.67999,6908554,-0.042914,250.67,250.74001,161670,262.82999,61370,-0.042914
3/22/17,TSLA,TESLA INC,250.50999,255.07001,255.00999,4059305,0.017273,254.95,255.02,161670,251.56,33077,0.017273
3/23/17,TSLA,TESLA INC,253.3,257.672,254.78,3320245,-0.000902,254.73,254.81,161670,255.39,27227,-0.000902
3/24/17,TSLA,TESLA INC,255.00999,263.89001,263.16,5641753,0.032891,263.16,263.34,161670,255.7,46979,0.032891
3/27/17,TSLA,TESLA INC,259.75,270.57001,270.22,6227695,0.026828,270.17999,270.22,161670,260.60001,54651,0.026828
3/28/17,TSLA,TESLA INC,275,280.67999,277.45001,7987604,0.026756,277.39999,277.51999,161670,277.01999,70386,0.026756
3/29/17,TSLA,TESLA INC,275.54001,279.60001,277.38,3676263,-0.000252,277.34,277.37,161670,278.34,32827,-0.000252
3/30/17,TSLA,TESLA INC,277.20999,282,277.92001,4148426,0.001947,277.79999,277.92001,161670,278.04001,36160,0.001947
3/31/17,TSLA,TESLA INC,276.3197,279.67999,278.29999,3290932,0.001367,278.29999,278.39999,164164,278.73001,28934,0.001367
4/3/17,TSLA,TESLA INC,284.57999,299,298.51999,13888816,0.072655,298.45999,298.51999,164164,286.89999,120631,0.072655
4/4/17,TSLA,TESLA INC,294.53,304.81,303.70001,10134715,0.017352,303.66,303.70001,164164,296.89001,96807,0.017352
4/5/17,TSLA,TESLA INC,294.20001,304.88,295,7880938,-0.028647,294.79999,295,164164,302.04001,70895,-0.028647
4/6/17,TSLA,TESLA INC,294.10001,301.94,298.70001,5560588,0.012542,298.66,298.70001,164164,296.88,49448,0.012542
4/7/17,TSLA,TESLA INC,297.14999,302.69,302.54001,4579633,0.012856,302.42001,302.54999,164164,297.5,40802,0.012856
4/10/17,TSLA,TESLA INC,308.70999,313.72989,312.39001,7664508,0.032558,312.38,312.39001,164164,309.14999,73549,0.032558
4/11/17,TSLA,TESLA INC,305.5,313.47,308.70999,5724577,-0.01178,308.60001,308.70999,164164,313.38,55485,-0.01178
4/12/17,TSLA,TESLA INC,296.32001,308.44809,296.84,6050626,-0.03845,296.79999,296.84,164164,306.34,57444,-0.03845
4/13/17,TSLA,TESLA INC,295.29999,307.39001,304,9284664,0.024121,304.22,304.29001,164164,296.70001,76117,0.024121
4/17/17,TSLA,TESLA INC,298.67999,304,301.44,4138786,-0.008421,301.29001,301.38,164164,302.70001,38301,-0.008421
4/18/17,TSLA,TESLA INC,297.89999,300.8399,300.25,3052498,-0.003948,300.25,300.34,164164,299.70001,27586,-0.003948
4/19/17,TSLA,TESLA INC,302.10999,306.62,305.51999,3898024,0.017552,305.54001,305.60999,164164,302.45999,37007,0.017552
4/20/17,TSLA,TESLA INC,300.23001,309.14999,302.51001,6146152,-0.009852,302.5,302.51001,164164,306.51001,55442,-0.009852
4/21/17,TSLA,TESLA INC,300.42001,306.39999,305.60001,4509756,0.010215,305.57001,305.60001,164164,302,37495,0.010215
4/24/17,TSLA,TESLA INC,306.02151,310.54999,308.03,5083505,0.007952,307.88,307.98001,164164,309.22,46265,0.007952
4/25/17,TSLA,TESLA INC,305.85999,313.98001,313.79001,6737708,0.0187,313.70999,313.79999,164164,308,62192,0.0187
4/26/17,TSLA,TESLA INC,309,314.5,310.17001,4695044,-0.011536,310.06,310.16,164164,312.37,38858,-0.011536
4/27/17,TSLA,TESLA INC,307.5,313.09,308.63,3464069,-0.004965,308.47,308.66,164164,311.69,31906,-0.004965
4/28/17,TSLA,TESLA INC,308,314.79999,314.07001,4505478,0.017626,314,314.07999,164260,309.82999,40891,0.017626
5/1/17,TSLA,TESLA INC,314.81,327.25,322.82999,8828265,0.027892,322.84,322.92999,164260,314.88,76141,0.027892
5/2/17,TSLA,TESLA INC,316.56009,327.65991,318.89001,5382777,-0.012204,318.82001,318.89999,164260,324,52332,-0.012204
5/3/17,TSLA,TESLA INC,310.45001,321.53,311.01999,7132875,-0.024679,310.78,310.92001,164260,317.67001,72311,-0.024679
